date,CO2_avg,CH4_avg,N2O_avg,CFC11_avg,CFC12_avg,CFC113_avg,SF6_avg
2020-04-12,421.8183009,1961.529518,334.9619942,,,,10.24314615
2020-04-13,420.7585719,1958.062269,334.980312,,,,10.24022
2020-04-14,421.6700357,1969.076867,335.753379,,,,10.15303636
2020-04-15,422.4156992,1959.924306,336.0223312,,,,10.19561667
2020-04-16,421.5963392,1960.185387,336.3627158,,,,10.15934
2020-04-17,,1961.129789,336.5344925,,,,10.21266471
2020-04-18,422.2272915,1961.701513,335.1132135,,,,10.34053636
2020-04-19,421.6685061,1958.809398,335.8137991,,,,10.390465
2020-04-20,,1963.540943,335.2061629,,,,10.33115333
2020-04-21,423.0725831,1966.703801,334.9354062,,,,10.25718125
2020-04-22,422.2461128,1970.221707,335.2390798,,,,10.25955385
2020-04-23,423.3981133,1967.217023,335.1041144,,,,10.267525
2020-04-24,422.6604214,1984.41042,335.3150202,,,,10.40032308
2020-04-25,422.3065761,1967.714549,336.5115934,,,,
2020-04-26,422.5393256,1959.768003,336.0779101,,,,10.31308
2020-04-27,422.2134422,1966.635378,336.5339141,,,,10.25854
2020-04-28,423.355211,1985.743785,335.0540213,,,,10.25668
2020-04-29,424.017795,1990.270737,335.1198517,,,,
2020-04-30,,2000.479027,335.097928,,,,
2020-05-01,421.4663837,1991.681441,334.6310834,,,,
2020-05-02,421.8007824,1945.191308,334.7317948,,,,
2020-05-03,421.7737036,1964.700861,335.1796043,,,,10.42610714
2020-05-04,422.7139151,1965.769066,335.0173542,,,,10.37237857
2020-05-05,421.8705523,1961.364358,334.3339521,,,,10.23328
2020-05-06,421.9723053,1964.260071,337.428093,,,,10.34007368
2020-05-07,420.500077,1957.077323,335.3080577,,,,10.21248
2020-05-08,421.7019485,1952.933072,335.6555125,,,,10.276025
2020-05-09,421.8895485,1973.26854,336.0932249,,,,10.35548889
2020-05-10,,1990.148683,335.3474199,,,,10.39595
2020-05-11,420.8953423,1989.863313,335.1507213,,,,10.5764
2020-05-12,,1965.868227,335.0341479,,,,
2020-05-13,420.5282866,1968.939278,334.4974775,,,,10.22664545
2020-05-14,,1966.560455,335.2478772,,,,10.5321
2020-05-15,419.3681971,1959.81352,335.9067125,,,,10.52863333
2020-05-16,,1963.368326,334.3204632,,,,10.51092
2020-05-17,,1968.57976,335.2896488,,,,10.44622308
2020-05-18,,1963.871662,336.6882482,,,,10.3485
2020-05-19,419.1038024,1952.063091,335.9759182,,,,10.44774286
2020-05-20,418.5745167,1952.173702,335.4875779,,,,10.29433529
2020-05-21,,1952.143584,335.4838622,,,,10.23634706
2020-05-22,,1952.06844,335.3118353,,,,10.38613
2020-05-23,,1964.741135,335.4027869,,,,10.20808667
2020-05-24,,1981.727025,335.1316158,,,,10.60508571
2020-05-25,,1994.283637,334.9190775,,,,
2020-05-26,,1958.696029,334.8593008,,,,
2020-05-27,,1952.836757,334.8363705,,,,10.3388
2020-05-28,,1953.34991,336.4421782,,,,10.43582857
2020-05-29,420.2640596,1951.451309,335.1137515,,,,10.37522
2020-05-30,,1962.085973,335.4590113,,,,10.40503077
2020-05-31,422.5923173,1986.761481,335.6599801,,,,10.569
2020-06-01,,1968.480476,334.5268758,,,,
2020-06-02,414.7974346,1990.933436,335.1167658,,,,10.53501429
2020-06-03,,2010.534225,335.1442223,,,,
2020-06-04,,1989.4986,334.9774634,,,,
2020-06-05,,1979.792684,335.0775617,,,,10.6788
2020-06-06,,1977.806893,334.7971923,,,,10.39849
2020-06-07,411.7148838,1987.659896,334.8486042,,,,10.374395
2020-06-08,410.8947802,1927.630114,335.5573361,,,,10.484045
2020-06-09,,1930.958161,336.2732521,,,,10.5612
2020-06-10,,1899.979466,336.1283249,,,,10.47177
2020-06-11,,1975.533509,336.2648218,,,,
2020-06-12,,1979.14913,336.100911,,,,10.56312222
2020-06-13,,1973.750561,336.0127009,,,,10.65056471
2020-06-14,,1967.899593,334.5852438,,,,10.6241
2020-06-15,410.6829085,1967.98244,335.1937178,,,,10.62482727
2020-06-16,403.0075944,1963.271902,334.8757921,,,,10.36214118
2020-06-17,403.8194031,1955.364011,334.9017706,,,,10.36622105
2020-06-18,,1957.383427,335.0628634,,,,10.35400588
2020-06-19,,1964.751577,335.3519112,,,,10.46496
2020-06-20,406.4404271,1975.593517,336.569361,,,,10.485135
2020-06-21,405.4202951,1964.372942,336.1621966,,,,10.36429
2020-06-22,405.6914887,2010.91945,335.8089663,,,,10.462525
2020-06-23,,1948.94561,334.3494333,,,,10.56408
2020-06-24,,1962.937575,334.8777574,,,,10.54146
2020-06-25,,1959.79096,334.6981887,,,,10.69405833
2020-06-26,,1951.198782,335.052999,,,,
2020-06-27,,1950.860831,334.9514232,,,,
2020-06-28,,2020.965428,334.5056638,,,,
2020-06-29,,1904.051138,334.8713558,,,,10.62518
2020-06-30,,1956.053399,334.8466626,,,,10.61735714
2020-07-01,407.3761135,1976.562782,334.7364975,,,,10.43755789
2020-07-02,405.8724259,1972.496195,335.1372477,,,,10.46859
2020-07-03,,1957.352395,335.3811573,,,,10.46444
2020-07-04,,1950.352025,336.3085508,,,,10.473415
2020-07-05,,1948.556703,335.8244302,,,,10.44232778
2020-07-06,,1944.977827,335.5754853,,,,10.49244286
2020-07-07,,1937.413479,334.7237408,,,,
2020-07-08,,1955.167697,335.4471512,,,,
2020-07-09,,1883.634928,335.3555786,,,,
2020-07-10,,1965.101732,336.2946501,,,,10.40422778
2020-07-11,,1983.493556,336.0060554,,,,10.42235
2020-07-12,,1922.861603,335.7688862,,,,10.396505
2020-07-13,,2016.106272,335.259844,,,,10.39778
2020-07-14,,1891.121435,336.2604964,,,,10.343475
2020-07-15,,1888.669668,336.1913301,,,,10.43125
2020-07-16,,1877.697523,333.4633682,,,,10.372195
2020-07-17,,1883.889544,335.1319584,,,,10.39232
2020-07-18,,1925.56193,335.0666328,,,,10.32765
2020-07-19,,1859.517953,335.0457426,,,,10.514025
2020-07-20,419.3431493,1859.20202,335.0449871,,,,10.52360667
2020-07-21,,1884.332842,335.6624285,,,,10.52877143
2020-07-22,,1911.97898,334.8770519,,,,10.47325333
2020-07-23,,1922.581794,334.7054493,,,,10.56107059
2020-07-24,,1912.484596,334.0761873,,,,10.55165385
2020-07-25,,1990.382662,334.9083006,,,,10.61902
2020-07-26,,1918.306894,335.4205032,,,,10.50645
2020-07-27,,1921.813234,335.6371722,,,,
2020-07-28,,1921.380515,335.1325368,,,,10.63228333
2020-07-29,,1991.927331,335.6315915,,,,10.50845
2020-07-30,,1986.639048,336.0664555,,,,10.49970833
2020-07-31,,1970.346396,335.495503,,,,
2020-08-01,,1944.482778,335.9880147,,,,
2020-08-02,,1924.872826,336.4497524,,,,10.42078462
2020-08-03,,1915.499964,335.461121,,,,10.31825333
2020-08-04,,1886.708941,335.2071052,,,,10.36896
2020-08-05,414.7634038,1884.055318,334.7595955,,,,10.48972667
2020-08-06,414.3782691,1903.046882,334.4552734,,,,10.2934
2020-08-07,,1926.985874,334.6773743,,,,10.50806
2020-08-08,,1968.799173,335.5480911,,,,10.59040526
2020-08-09,413.8700438,1968.97943,335.3390684,,,,10.30401667
2020-08-10,413.615091,1948.675753,334.8107218,,,,10.01709
2020-08-11,415.3793168,2030.180637,334.5673591,,,,10.27165
2020-08-12,,2008.763602,335.6763298,,,,
2020-08-13,,1920.059762,335.9482252,,,,
2020-08-14,,2087.070784,334.64976,,,,10.47854
2020-08-15,,2058.880041,334.5995502,,,,10.7389
2020-08-16,,2048.395898,335.1168395,,,,10.52615
2020-08-17,,2008.615561,335.1862557,,,,10.6413
2020-08-18,,1978.015458,335.5309633,,,,
2020-08-19,,1994.591808,335.5942843,,,,
2020-08-20,,2001.145678,335.5620211,,,,10.549425
2020-08-21,,1983.663497,335.6249211,,,,10.57813333
2020-08-22,,2025.474043,336.5460467,,,,10.43484
2020-08-23,,2010.812007,336.6901158,,,,10.45848
2020-08-24,,2014.399813,336.1009037,,,,10.618375
2020-08-25,,1995.364192,335.6328075,,,,10.56113333
2020-08-26,,1999.327649,335.3306895,,,,10.55388571
2020-08-27,412.9349204,2015.224758,334.5085103,,,,10.33314
2020-08-28,411.8187589,2002.833947,334.82548,,,,10.31488
2020-08-29,,1987.77239,335.0741558,,,,10.55424
2020-08-30,,1984.275702,336.4103562,,,,
2020-08-31,,1970.088222,334.9920328,,,,10.40809
2020-09-01,,1975.005549,334.5462718,,,,10.307455
2020-09-02,,1971.903695,334.6509674,,,,10.412
2020-09-03,411.6453457,1959.497404,334.6609425,,,,10.48992222
2020-09-04,411.2327869,1963.408615,334.4065589,,,,10.7317
2020-09-05,,1985.146501,334.4041868,,,,
2020-09-06,410.662693,1975.400392,334.4847007,,,,10.7003625
2020-09-07,414.504361,2019.756811,334.8350457,,,,10.44892667
2020-09-08,414.5346908,2042.805203,334.5566354,,,,
2020-09-09,,1992.863788,334.5680988,,,,
2020-09-10,,1985.815486,334.2714851,,,,
2020-09-11,,1989.812959,334.2522215,,,,
2020-09-12,409.6842859,1986.919998,334.5166213,,,,10.61957
2020-09-13,,1987.868606,334.2134556,,,,10.28249
2020-09-14,,1977.432908,334.2071458,,,,10.3862
2020-09-15,,1969.720502,333.6275931,,,,10.54518889
2020-09-16,,1970.965686,333.5850936,,,,10.504375
2020-09-17,,1988.34283,334.6364344,,,,
2020-09-18,,1998.653239,333.9709012,,,,10.66505
